iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population,population_density,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,human_development_index
OWID_AFR,,Africa,2021/1/1,2788203,27749,23359.429,66126,658,595.857,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/2,2811093,22890,23574.714,66641,515,609.571,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/3,2833088,21995,24049,67246,605,634.286,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/4,2854863,21775,24988.429,67930,684,654.143,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/5,2881708,26845,25948,68751,821,669,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/6,2917497,35789,26690.286,69861,1110,727.429,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/7,2952934,35437,27497.143,70550,689,726,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/8,2989374,36440,28738.714,71460,910,762,,,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/9,3024446,35072,30479,72117,657,782.286,0,0,,,,,,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/10,3056084,31638,31856.571,72711,594,780.714,,,,,,500,500,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/11,3084082,27998,32745.571,73392,681,780.286,,,,,,500,500,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/12,3110152,26070,32634.857,74467,1075,816.571,,,,,,500,500,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/13,3144213,34061,32388,75688,1221,832.429,2000,2000,,,,500,500,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/14,3178460,34247,32218,76741,1053,884.429,,,,,,600,600,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/15,3210018,31558,31520.571,77646,905,883.714,4000,4000,,,,667,667,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/16,3237546,27528,30442.857,78308,662,884.429,7000,7000,,,3000,1000,1000,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/17,3264174,26628,29727.143,78906,598,885,,,,,,1118,1118,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/18,3286590,22416,28929.714,79632,726,891.429,,,,,,1236,1236,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/19,3310074,23484,28560.286,80834,1202,909.571,10976,10976,,,,1354,1354,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/20,3338410,28336,27742.429,81756,922,866.857,13163,13163,,,2187,1595,1595,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/21,3366360,27950,26842.857,82782,1026,863,,,,,,1718,1718,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/22,3392340,25980,26046,83755,973,872.714,16890,16890,,,,1841,1841,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/23,3419704,27364,26022.571,84537,782,889.857,18353,18353,,,1463,1622,1622,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/24,3439885,20181,25101.571,85184,647,896.857,18353,18353,,,0,1433,1433,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/25,3456519,16634,24275.571,85955,771,903.286,19889,19889,,,1536,1463,1463,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/26,3475126,18607,23578.857,86938,983,872,22712,22712,,,2823,1677,1677,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/27,3495987,20861,22511,87989,1051,890.429,25587,25587,,,2875,1775,1775,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/28,3516765,20778,21486.429,88985,996,886.143,28779,28779,,,3192,1965,1965,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/29,3535971,19206,20518.714,89831,846,868,30861,30861,,,2082,1996,1996,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/30,3553839,17868,19162.143,90445,614,844,122206,32206,,,91345,14836,1979,,1373486472,,,,,,
OWID_AFR,,Africa,2021/1/31,3569601,15762,18530.857,90970,525,826.571,158206,32206,,,36000,19979,1979,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/1,3582291,12690,17967.429,91479,509,789.143,236712,36631,,,78506,30975,2392,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/2,3597115,14824,17427,92363,884,775,295127,37836,,,58415,38916,2161,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/3,3612577,15462,16655.714,93073,710,726.286,347149,38746,5,,52022,45937,1880,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/4,3629043,16466,16039.714,93640,567,665,390474,38746,5,,43325,51671,1424,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/5,3644975,15932,15572,94187,547,622.286,446986,38746,5,,56512,59446,1126,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/6,3658315,13340,14925.143,94734,547,612.714,504800,39248,1586,,57814,54656,1006,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/7,3670256,11941,14379.286,95091,357,588.714,,,,,,55849,1015,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/8,3681607,11351,14188,95535,444,579.429,593502,39373,3980,,,50970,392,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/9,3692899,11292,13683.429,96234,699,553,661263,39382,6700,,67761,52305,221,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/10,3706026,13127,13349.857,96770,536,528.143,795836,39385,10335,,134573,64098,91,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/11,3717944,11918,12700.143,97265,495,517.857,908796,39611,13867,,112960,74046,124,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/12,3731845,13901,12410,97830,565,520.429,1165581,39611,13867,,256785,102656,124,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/13,3742776,10931,12065.857,98181,351,492.429,1446178,43458,14181,,280597,134483,601,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/14,3753191,10415,11847.857,98475,294,483.429,,,,,,151062,593,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/15,3763031,9840,11632,98945,470,487.143,1766999,43467,16441,,,167642,585,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/16,3773025,9994,11446.571,99410,465,453.714,1965819,43474,18176,,198820,186365,585,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/17,3785191,12166,11309.286,99812,402,434.571,2147659,47134,19512,,181840,193118,1107,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/18,3799239,14048,11613.571,100325,513,437.143,2304003,50215,22925,,156344,199315,1515,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/19,3810283,11044,11205.429,100709,384,411.286,2514038,2487572,32990,,210035,192637,349709,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/20,3819822,9539,11006.571,100999,290,402.571,2616970,2581895,45489,,102932,167256,362634,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/21,3829333,9511,10877.429,101336,337,408.714,2623735,2588660,50463,,6765,145307,363600,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/22,3838352,9019,10760.143,101671,335,389.429,2745898,2700632,68325,,122163,139843,379595,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/23,3846104,7752,10439.857,102142,471,390.286,2854362,2799750,86927,,108464,126935,393754,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/24,3856590,10486,10199.857,102468,326,379.429,3151789,3091099,102499,,297427,143447,434852,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/25,3868956,12366,9959.571,102825,357,357.143,3435126,3367981,119792,,283337,161589,473967,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/26,3880035,11079,9964.571,103142,317,347.571,3677781,3557825,183604,,242655,166249,152893,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/27,3887867,7832,9720.714,103481,339,354.571,3866524,3681069,252758,,188743,178508,157025,,1373486472,,,,,,
OWID_AFR,,Africa,2021/2/28,3897281,9414,9706.857,103706,225,338.571,3874251,3688796,255982,,7727,178645,157162,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/1,3906070,8789,9674,104021,315,335.714,4092105,3834895,330257,,217854,192315,162038,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/2,3913621,7551,9645.286,104384,363,320.286,4253030,3934943,394124,,160925,199810,162170,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/3,3924485,10864,9699.286,104660,276,313.143,4424425,4039134,468861,,171395,181805,135434,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/4,3937063,12578,9729.571,104991,331,309.429,4570416,4132764,529681,,145991,162184,109255,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/5,3945600,8537,9366.429,105216,225,296.286,4808377,4283815,624742,,237961,161514,103713,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/6,3955555,9955,9669.714,105481,265,285.714,5013434,4409872,705135,,205057,163844,104115,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/7,3964028,8473,9535.286,105712,231,286.571,5054444,4450882,705135,,41010,168599,108869,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/8,3973315,9287,9606.429,106091,379,295.714,5402720,4724802,779759,,348276,187231,127130,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/9,3981120,7805,9642.714,106380,289,285.143,5543143,4799463,850734,,140423,184302,123503,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/10,3991541,10421,9579.429,106681,301,288.714,5883345,5002177,1010055,,340202,208417,137578,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/11,4006762,15221,9957,107004,323,287.571,6071753,5072638,1137129,,188408,214477,134268,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/12,4016631,9869,10147.286,107232,228,288,6381772,5129777,1397210,,310019,224771,120852,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/13,4026961,10330,10200.857,107526,294,292.143,6785420,5286646,1644318,,403648,253141,125253,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/14,4035519,8558,10213,107777,251,295,6801943,5303169,1644318,,16523,249643,121755,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/15,4044037,8518,10103.143,108086,309,285,7194978,5400064,1942667,,393035,256037,96466,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/16,4053080,9043,10280,108394,308,287.714,7430457,5441219,2146524,,235479,269616,91679,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/17,4064067,10987,10360.857,108671,277,284.286,7632156,5487833,2312736,,201699,249830,69379,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/18,4075369,11302,9801,108932,261,275.429,7819596,5675022,2321849,,187440,249692,86055,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/19,4087990,12621,10194.143,109477,545,320.714,8102429,5746851,2563824,,282833,245808,88153,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/20,4097237,9247,10039.429,109674,197,306.857,8194788,5768178,2634856,,92359,201338,68790,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/21,4106372,9135,10121.857,109903,229,303.714,8216336,5789726,2634856,,21548,202056,69508,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/22,4116081,9709,10292,110163,260,296.714,8338577,5818325,2728498,,122241,163371,59752,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/23,4124678,8597,10228.286,110485,322,298.714,8484800,5892540,2820695,,146223,150620,64474,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/24,4135500,10822,10204.714,110805,320,304.857,9420911,6573493,3089404,,936111,255536,155094,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/25,4148074,12574,10386.429,111193,388,323,9709302,6633967,3329642,,288391,269958,136992,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/26,4166506,18432,11216.571,111535,342,294,9977830,6739396,3503614,,268528,267914,141792,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/27,4176105,9599,11266.857,111728,193,293.429,10303667,6963287,3606163,,325837,301268,170730,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/28,4185014,8909,11234.571,111911,183,286.857,10562516,7219473,3608826,,258849,335169,204250,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/29,4194759,9745,11239.714,112225,314,294.571,10775431,7306239,3743035,,212915,348122,212559,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/30,4204543,9784,11409.286,112502,277,288.143,10972216,7387591,3870510,,196785,355345,213579,,1373486472,,,,,,
OWID_AFR,,Africa,2021/3/31,4217242,12699,11677.429,112755,253,278.571,11476248,7745077,3995049,,504032,293620,167369,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/1,4239521,22279,13063.857,113165,410,281.714,11729825,7901390,4097537,,253577,288646,181060,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/2,4252592,13071,12298,113411,246,268,11883589,7978373,4174318,,153764,272251,176997,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/3,4261395,8803,12184.286,113579,168,264.429,12018828,8061917,4226013,,135239,245023,156947,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/4,4270946,9551,12276,113851,272,277.143,12082780,8132039,4226289,,63952,217181,130367,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/5,4280169,9223,12201.429,114081,230,265.143,12236282,8227187,4285890,,153502,208693,131564,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/6,4289781,9612,12176.857,114317,236,259.286,12575036,8521870,4333474,,338754,228974,162040,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/7,4301440,11659,12028.286,114584,267,261.286,12960258,8839889,4399278,,385222,212001,156402,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/8,4318253,16813,11247.429,114935,351,252.857,13685750,9528531,4443032,,725492,279418,232449,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/9,4330814,12561,11174.571,115198,263,255.286,13840825,9655739,4477593,,155075,279605,239624,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/10,4340528,9714,11304.714,115421,223,263.143,14000751,9777098,4516916,,159926,283132,245026,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/11,4350270,9742,11332,115710,289,265.571,14150137,9912181,4531219,,149386,295337,254306,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/12,4360482,10212,11473.286,115970,260,269.857,14259556,10023098,4533119,,109419,289039,256559,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/13,4370255,9773,11496.286,116377,407,294.286,14372773,10125649,4546621,,113217,256820,229111,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/14,4384177,13922,11819.571,116745,368,308.714,14720408,10461361,4558759,,347635,251450,231639,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/15,4396821,12644,11224,117059,314,303.429,14863081,10566041,4589663,,142673,168190,148216,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/16,4408875,12054,11151.571,117366,307,309.714,15071502,10763273,4600852,,208421,175811,158219,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/17,4422234,13359,11672.286,117646,280,317.857,15369995,11054635,4607983,,298493,195606,182505,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/18,4431585,9351,11616.429,117898,252,312.571,15940217,11602017,4630823,,570222,255726,241405,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/19,4440334,8749,11407.429,118197,299,318.143,16153571,11797570,4648624,,213354,270574,253496,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/20,4450456,10122,11457.286,118608,411,318.714,16319878,11948593,4663908,,166307,278158,260421,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/21,4462323,11867,11163.714,118919,311,310.571,16544360,12156917,4680066,,224482,260565,242222,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/22,4474793,12470,11138.857,119225,306,309.429,16629919,12230662,4691880,,85559,252405,237803,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/23,4486858,12065,11140.429,119603,378,319.571,16816072,12396061,4712634,,186153,249224,233255,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/24,4497010,10152,10682.286,119840,237,313.429,16889560,12454391,4727792,,73488,217081,199965,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/25,4506469,9459,10697.714,120131,291,319,16968624,12520417,4740830,,79064,146915,131200,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/26,4513330,6861,10428,120427,296,318.571,17067708,12604522,4755809,,99084,130591,115279,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/27,4523129,9799,10381.857,120793,366,312.143,17236944,12746364,4783203,,169236,131009,113967,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/28,4532627,9498,10043.429,121133,340,316.286,18296567,13765816,4828904,,1059623,250315,229843,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/29,4548225,15598,10490.286,121529,396,329.143,18412478,13863896,4856173,,115911,254651,233319,,1373486472,,,,,,
OWID_AFR,,Africa,2021/4/30,4557665,9440,10115.286,121782,253,311.286,18553633,13988174,4883115,,141155,248223,227445,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/1,4565640,7975,9804.286,122066,284,318,18680562,14102882,4896350,,126929,255857,235499,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/2,4571864,6224,9342.143,122297,231,309.429,18737253,14151042,4904881,,56691,252661,232946,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/3,4578772,6908,9348.857,122554,257,303.857,18912400,14294356,4947142,,175147,263527,241405,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/4,4586043,7271,8987.714,122889,335,299.429,19208526,14534058,5027649,,296126,281655,255385,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/5,4595670,9627,9006.143,123233,344,300,19465156,14750879,5082069,,256630,166941,140723,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/6,4608947,13277,8674.571,123616,383,298.143,19624727,14884555,5107964,,159571,173178,145808,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/7,4618317,9370,8664.571,123905,289,303.286,20217766,15433664,5166964,,593039,237733,206499,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/8,4624709,6392,8438.429,124137,232,295.857,20470293,15587001,5265772,,252527,255676,212017,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/9,4634434,9725,8938.571,124394,257,299.571,21199764,16063512,5518732,,729471,351787,273210,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/10,4641423,6989,8950.143,124745,351,313,21661168,16498947,5557451,,461404,392681,314942,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/11,4648679,7256,8948,125059,314,310,22093409,16908217,5599564,,432241,412126,339166,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/12,4657710,9031,8862.857,125365,306,304.571,23173673,17830589,5773814,,1080264,529788,439959,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/13,4666348,8638,8200.143,125595,230,282.714,23349102,17994421,5809850,,175429,532054,444267,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/14,4674516,8168,8028.429,125846,251,277.286,23545212,18156406,5863124,,196110,475349,388963,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/15,4681507,6991,8114,126086,240,278.429,23859298,18397250,5940500,,314086,484144,401464,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/16,4688660,7153,7746.571,126309,223,273.571,23952426,18481006,5950153,,93128,393237,345356,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/17,4695989,7329,7795.143,126567,258,260.286,24419391,18880692,6017432,,466965,394032,340249,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/18,4706665,10676,8283.714,126889,322,261.429,25194293,19509041,6165017,,774902,442983,371546,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/19,4716849,10184,8448.429,127244,355,268.429,25785942,19970431,6295276,,591649,373181,305692,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/20,4728357,11508,8858.429,127614,370,288.429,26225226,20334856,6370135,,439284,410875,334348,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/21,4738523,10166,9143.857,127986,372,305.714,27003443,20849019,6634192,,778217,494033,384659,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/22,4748511,9988,9572,128195,209,301.286,27828521,21569557,6738732,,825078,567032,453187,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/23,4756650,8139,9712.857,128396,201,298.143,28053599,21770774,6762593,,225078,585882,469967,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/24,4765148,8498,9879.857,128676,280,301.286,28573801,22217011,6836558,,520202,593487,476617,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/25,4770971,5823,9186.571,128955,279,295.143,29272846,22769168,6983446,,699045,582650,465732,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/26,4785177,14206,9761.143,129259,304,287.857,29659348,23002547,7112926,,386502,553344,433159,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/27,4796870,11693,9787.571,129549,290,276.429,29882000,23189766,7136486,,222652,522396,407844,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/28,4809318,12448,10113.571,129849,300,266.143,30063329,23332951,7174630,,181329,437127,354847,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/29,4821185,11867,10382,130102,253,272.429,30663011,23858761,7229614,,599682,404927,327029,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/30,4827149,5964,10071.286,130303,201,272.429,30985815,24062769,7296977,,322804,418888,327428,,1373486472,,,,,,
OWID_AFR,,Africa,2021/5/31,4840335,13186,10741,130634,331,279.714,33013477,24926439,8432047,,2027662,634239,387061,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/1,4850455,10120,11354.857,130954,320,285.571,33811824,25482397,8669747,,798347,648425,387604,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/2,4864277,13822,11300,131265,311,286.571,34313737,25770563,8853952,,501913,664913,395431,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/3,4879108,14831,11748.286,131516,251,281,34777443,26112569,8974842,,463706,699349,417543,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/4,4894045,14937,12103.857,131794,278,277.857,35024406,26232053,9103131,,246963,708725,414157,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/5,4906753,12708,12224,132052,258,278.571,35258269,26347761,9179236,,233863,656465,355571,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/6,4919482,12729,13190.429,132300,248,285.286,35499875,26396544,9372059,,241606,644866,333396,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/7,4930888,11406,12936.143,132578,278,277.714,36082955,26676319,9675364,,583080,438497,249983,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/8,4943882,12994,13346.714,132992,414,291.143,37188892,27215521,10230768,,1105937,482438,247589,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/9,4962399,18517,14017.429,133356,364,298.714,38220307,27820572,10657132,,1031415,558081,292858,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/10,4984142,21743,15004.857,133674,318,308.286,38836032,28077162,11002402,,615725,579798,280656,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/11,5004040,19898,15713.571,134054,380,322.857,39209078,28231006,11221604,,373046,597810,285565,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/12,5024899,20859,16878,134387,333,333.571,39520074,28413979,11341272,,310996,608829,295174,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/13,5041812,16913,17475.714,134659,272,337,39608060,28458376,11367224,,87986,586884,294547,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/14,5057434,15622,18078,134995,336,345.286,40472051,28860050,11826935,,863991,627014,311962,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/15,5077285,19851,19057.571,135470,475,354,41466546,29125535,12539755,,994495,611093,272859,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/16,5103584,26299,20169.286,135887,417,361.571,41795578,29244880,12739901,,329032,510753,203473,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/17,5130862,27278,20960,136270,383,370.857,42179059,29389014,12979248,,383481,477575,187407,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/18,5154967,24105,21561,136661,391,372.429,42520531,29506176,13203558,,341472,473065,182167,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/19,5178707,23740,21972.571,137078,417,384.429,42651690,29541101,13290305,,131159,447374,161017,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/20,5201715,23008,22843.286,137458,380,399.857,43315836,30098810,13396618,,664146,529682,234348,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/21,5225514,23799,24011.429,137947,489,421.714,44038203,30444446,13773349,,722367,509450,226342,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/22,5248270,22756,24426.429,138582,635,444.571,44160883,30509159,13823958,,122680,384905,197661,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/23,5281149,32879,25366.429,139088,506,457.286,44801997,30909025,14022864,,641114,429488,237735,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/24,5315211,34062,26335.571,139635,547,480.714,46139681,31702143,14566440,,1337684,565803,330447,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/25,5350294,35083,27903.857,140163,528,500.286,46505062,31895057,14738907,,365381,569219,341269,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/26,5384903,34609,29456.571,140655,492,511,46700046,31954274,14863481,,194984,578337,344739,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/27,5412413,27510,30099.714,141103,448,520.714,46983983,32145559,14955922,,283937,524021,292393,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/28,5437341,24928,30261,141633,530,526.571,47874526,32594093,15364225,,890543,548046,307092,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/29,5465715,28374,31063.571,142154,521,510.286,48142113,32770029,15450256,,267587,568747,322981,,1373486472,,,,,,
OWID_AFR,,Africa,2021/6/30,5504517,38802,31909.714,142935,781,549.571,48664662,33058603,15683683,,522549,551809,307083,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/1,5547435,42918,33174.857,143728,793,584.714,49084712,33270436,15762643,,420050,420719,224042,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/2,5590594,43159,34328.571,144411,683,606.857,49245678,33359665,15829509,,160966,391517,209230,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/3,5634070,43476,35595.286,144899,488,606.286,49524849,33567397,15864814,,279171,403543,230446,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/4,5665813,31743,36200,145525,626,631.714,49901604,33734678,16043230,,376755,416803,227017,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/5,5694101,28288,36680,147038,1513,772.143,50939231,34324823,16473540,,1037627,437815,247247,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/6,5730971,36870,37893.714,147872,834,816.857,51379966,34636399,16587472,,440735,462550,266624,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/7,5775395,44424,38696.857,148686,814,821.571,51641882,34816728,16687675,,261916,425317,251161,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/8,5822709,47314,39324.857,149596,910,838.286,52257385,34989881,17525832,,615503,453239,245635,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/9,5869318,46609,39817.714,150470,874,865.571,52552375,35193060,17639747,,294990,472385,261914,,1373486472,,,,,,
OWID_AFR,,Africa,2021/7/10,5914784,45466,40102,151160,690,894.429,52672280,35272659,17666560,,119905,449633,243609,,1373486472,,,,,,
